name,ra,dec,Class,significance,F_s,F_m,F_h,F_b,P_intra,P_inter,name_cat,ra_cat,dec_cat,SubClass,ref,MW_MW,p_any,p_i,G,BP,RP,RPlx,PM,epsi,sepsi,ruwe,rgeo,J,H,K,W1,W2,W3
2CXO J103104.8+350652,157.7701381,35.114554,LM-STAR,22.347011417120275,1.4410495811102505e-14,1.7990414081703127e-15,8.96572090129403e-15,2.5175258120566852e-14,1.0,1.0,,157.77025111,35.11468111,GKd_b|Binary;*|NIR,2020AJ....160..120J,gcat,0.9979698,1.0,14.684713,15.445778,13.825491,94.2435,0.00916,0.0001439999999999,6.427,1.321,354.879272,12.712,12.083,11.952,11.849,11.884,11.995
2CXO J103134.6+574446,157.8942778,57.7463397,AGN,12.90785645705395,1.339872023561638e-14,1.2338553166251202e-14,4.030310825505993e-14,6.60403816569275e-14,0.5142516169867299,0.414,CLASXS  16,157.894167,57.746111,Q;*|Opt|QSO|X,2010A&A...518A..10V,gca,0.9987016,1.0,19.845993,20.068514,19.370779,-0.0299,0.000401,0.0,0.0,1.01,,,,,16.263,15.507,12.094
2CXO J103139.1+574028,157.9131556,57.674467,AGN,4.125000000000162,1.3547699973325605e-15,1.1626892568497884e-15,2.012909377655264e-15,4.5303686318376126e-15,0.977264631631943,,CLASXS  22,157.913333,57.674167,A;AGN|Opt|QSO|X,2010A&A...518A..10V,c,0.9985164,1.0,,,,,,,,,,,,,18.907,16.893,
2CXO J103157.3+574752,157.988886,57.7979293,AGN,8.933728148794236,1.1563301905064943e-14,6.281915382432115e-15,1.5098966655776407e-14,3.2944183943273473e-14,0.21105885293792,,CLASXS  46,157.989167,57.797778,Q;*|Opt|QSO|X,2010A&A...518A..10V,gca,0.9978548,1.0,18.905191,19.040525,18.69249,-0.0171,4.1e-05,6.7e-05,0.02906,1.016,,,,,15.001,13.91,11.304
2CXO J103202.9+573208,158.0121048,57.5357084,AGN,12.895256970176314,1.4035705430776056e-14,1.0491670957066638e-14,4.2401765421385204e-14,6.69291418092279e-14,0.3575911368172599,,CLASXS  52,158.012083,57.535556,A;AGN|Opt|QSO|X,2010A&A...518A..10V,ca,0.99702024,1.0,,,,,,,,,,,,,17.328,16.522,12.165
2CXO J103203.7+575212,158.0155733,57.8700016,AGN,6.3165970000107405,1.8189275420812803e-15,2.9735314338231333e-15,2.3050756033791895e-14,2.7843215009696312e-14,0.935331442395041,,CLASXS  53,158.015833,57.869722,A;AGN|Sy2|X,2010A&A...518A..10V,gc,0.9961605,1.0,21.289047,20.78632,19.132229,,0.0,0.0140939999999999,20.92,,,,,,15.697,15.429,
2CXO J103209.7+573850,158.0405084,57.6473626,AGN,5.967331068914201,2.448253328063451e-15,2.3214622642838548e-15,6.787918300354867e-15,1.1557633892702172e-14,0.35549821545891,0.897,CLASXS  62,158.040417,57.647222,Q;Opt|QSO|X,2010A&A...518A..10V,c,0.99744344,1.0,,,,,,,,,,,,,18.167,17.302,
2CXO J103226.0+574852,158.1087136,57.8144505,AGN,2.799999999999891,2.889841075267352e-16,7.73694279503484e-16,3.4770639736522704e-15,4.5397423606824896e-15,0.917497913654101,,CLASXS  96,158.10875,57.814167,A;AGN|Sy2|X,2010A&A...518A..10V,c,0.99613714,1.0,,,,,,,,,,,,,18.184,17.994,
2CXO J103227.9+573822,158.116413,57.6396044,AGN,15.345834027129785,2.0838794518915832e-14,1.5190727885444145e-14,3.7973690724028725e-14,7.40032131283887e-14,0.50728218427643,0.936,SDSS J10324+5738,158.11625,57.639444,Q;*|AGN|Opt|QSO|Sy1|X,2010A&A...518A..10V,gca,0.9992069,1.0,20.280443,20.493544,19.851141,1.6351,0.00083,0.0,3.195e-15,0.959,,,,,16.805,15.625,12.751
2CXO J103233.6+574353,158.1403674,57.7315505,AGN,6.96571204004178,2.511973218057168e-15,1.4428092538196836e-15,5.1708290636358755e-15,9.125611535512728e-15,0.911076880701582,0.982,CLASXS 110,158.140417,57.731389,A;AGN|Opt|QSO|X,2010A&A...518A..10V,c,0.9984686,1.0,,,,,,,,,,,,,17.952,16.818,
2CXO J103236.1+580033,158.150748,58.0094053,AGN,11.21238241310428,2.6404680490210198e-14,9.11587503436462e-15,2.2184131005345e-14,5.770468652991981e-14,0.50270801554648,,SDSS J10326+5800,158.15125,58.009444,Q;*|AGN|Opt|QSO|X,2010A&A...518A..10V,gca,0.9982378,1.0,20.050339,20.195524,19.669842,2.8385,0.000382,0.0007199999999999,0.6711,1.036,,,,,16.046,14.931,12.114
2CXO J103241.4+574807,158.172693,57.8020647,AGN,2.944444444444473,7.978845608028655e-18,1.2920284432104924e-15,6.6144369001300465e-16,1.961450978831526e-15,0.87020309168494,,CLASXS 126,158.172917,57.801944,A;AGN|X,2010A&A...518A..10V,c,0.9957047,1.0,,,,,,,,,,,,,18.502,17.511,
2CXO J103247.0+575510,158.1960138,57.9196382,AGN,3.3714285714286203,7.037003938978352e-16,5.07161733660849e-16,9.586224224594982e-16,2.1694845500181823e-15,0.38524748252962,0.081,CLASXS 141,158.19625,57.919444,Q;*|Opt|QSO|X,2010A&A...518A..10V,gca,0.9978934,1.0,20.876944,21.198603,20.239525,,0.0,0.001846,2.376,,,,,,17.396,16.114,12.69
2CXO J103247.9+575624,158.1998426,57.9401957,AGN,4.777777777777837,2.6876172796771e-15,1.6720503527366e-15,4.0166376974603e-15,8.376305329874e-15,0.0666095043257499,,CLASXS 143,158.2,57.94,A;AGN|Sy2|X,2010A&A...518A..10V,ca,0.9980207,1.0,,,,,,,,,,,,,16.109,15.954,12.656
2CXO J103248.1+573627,158.2007189,57.6075671,AGN,2.914285714285953,4.127477435526104e-16,3.996532379724013e-16,1.2730492276266642e-15,2.085450209151676e-15,0.34174625392067,0.708,CLASXS 144,158.20125,57.6075,Q;Opt|QSO|X,2010A&A...518A..10V,c,0.9967318,1.0,,,,,,,,,,,,,18.159,17.269,
2CXO J103249.8+054118,158.2078953,5.6884906,AGN,4.263157894736823,4.52558815294822e-14,2.7218486423194998e-14,1.9663129404707483e-14,9.213749735738469e-14,0.06231639370102,,SDSS J10328+0541,158.207917,5.688333,Q;*|MIR|NIR|Opt|QSO,2010A&A...518A..10V,gcat,0.9994085,1.0,17.477394,17.719542,17.059097,-1.607,9.2e-05,0.0,0.0,0.946,,15.796,15.536,14.936,14.319,13.378,9.973
2CXO J103316.5+572623,158.3187666,57.4397892,AGN,5.850598900628881,3.231248837960984e-15,3.0949754594249848e-15,6.607520836522307e-15,1.2933745133908277e-14,0.3686144851948399,,CLASXS 202,158.31875,57.439722,Q;Opt|QSO|X,2010A&A...518A..10V,ca,0.99609375,1.0,,,,,,,,,,,,,16.441,15.685,12.374
2CXO J103318.9+575127,158.3291574,57.8576996,AGN,6.4402744999048975,6.396265357475354e-16,9.781349757801729e-16,3.0553361073334545e-15,4.6730976188611615e-15,0.9525896275283,0.993,CLASXS 206,158.329167,57.8575,Q;*|Opt|QSO|X,2010A&A...518A..10V,gca,0.9984561,1.0,20.167919,20.340912,19.654779,-1.1809,0.000788,0.000747,0.6333,1.002,,,,,16.646,15.549,12.126
2CXO J103319.9+574820,158.3329978,57.8057141,AGN,6.507054155882687,2.133260043014364e-15,1.6734506265032714e-15,5.864835934878587e-15,9.671546604396225e-15,0.6948200704683101,0.921,CLASXS 212,158.332917,57.805556,A;AGN|Opt|X,2010A&A...518A..10V,ca,0.9989272,1.0,,,,,,,,,,,,,16.844,15.518,12.331
2CXO J103341.5+573644,158.4230216,57.6123977,LM-STAR,6.391237602450796,5.636247324985492e-15,1.658563450749875e-15,5.75539734155924e-16,7.87035050989129e-15,0.86794664822907,0.204,G15872303933674,158.423012,57.61239,G1;*|NIR|Opt|V*|X,LAMOST-DR8-AFGK,gcat,0.9997156,1.0,14.134499,14.444488,13.6541,55.038,0.0070149999999999,0.0,2.91e-15,1.031,1078.13843,13.148,12.845,12.738,12.719,12.742,12.455
2CXO J103349.1+573213,158.4545981,57.5369608,AGN,4.315789473684092,5.843319991867375e-16,4.45437973197813e-16,2.643884496176967e-15,3.673654468561517e-15,0.931563088020199,0.999,CLASXS 277,158.455,57.536944,A;AGN|Sy2|X,2010A&A...518A..10V,ca,0.9982054,1.0,,,,,,,,,,,,,17.25,16.88,12.579
2CXO J103351.5+572502,158.464959,57.4173694,AGN,7.843677431939697,8.033743348965022e-15,3.898669367683209e-15,7.700112517771813e-15,1.9632525234420046e-14,0.922967264141341,,CLASXS 282,158.465,57.417222,A;AGN|Sy2|X,2010A&A...518A..10V,c,0.99707085,1.0,,,,,,,,,,,,,18.413,17.014,
2CXO J103352.7+581340,158.4698162,58.2278952,AGN,3.937500000000035,3.50616878260498e-15,2.3846955049294158e-15,1.3332140657400239e-14,1.9223004944934635e-14,0.83912634721234,,SDSS J10338+5813,158.469583,58.227778,Q;*|Opt|QSO|X,2010A&A...518A..10V,gca,0.9982947,1.0,19.957586,20.060196,19.56811,0.0485,0.000764,0.0004179999999999,0.2519,1.044,,,,,16.851,15.786,12.436
2CXO J103357.6+573654,158.4904041,57.6151828,AGN,12.879091058728774,1.0931788607334274e-14,8.784911327015298e-15,2.5036718505583072e-14,4.4753418439932646e-14,0.34339872409005,1.0,CLASXS 293,158.490417,57.615,Q;*|AGN|Opt|QSO|X,2010A&A...518A..10V,gca,0.999103,1.0,19.139688,19.430019,18.702444,-1.6269,0.000187,0.0,0.0,0.997,,,,,15.739,14.799,11.903
2CXO J103406.1+572032,158.5258273,57.3423116,AGN,6.296904189278987,3.1588072414474795e-15,3.2692711266974837e-15,8.357744016541616e-15,1.4785822384686582e-14,0.78623260718542,,CLASXS 319,158.525833,57.341944,Q;*|Opt|QSO|X,2010A&A...518A..10V,gca,0.9981035,1.0,21.057278,20.30571,19.978056,,0.0,0.0,0.0,,,,,,17.267,16.44,12.73
2CXO J103413.5+573402,158.5565638,57.567482,LM-STAR,3.5882352941178493,2.100000605073219e-15,1.920311725568189e-16,8.539259397894049e-16,3.145957717419443e-15,0.900688753679836,0.891,G15872307077772,158.556575,57.567454,F0;*|NIR|Opt|X,LAMOST-DR8-AFGK,gcat,0.99857837,1.0,11.277657,11.484416,10.921737,113.4652,0.024544,0.000226,150.3,1.548,365.157013,10.558,10.369,10.362,10.318,10.331,10.227
2CXO J103421.6+575030,158.5900792,57.8418665,AGN,6.604319941999184,3.0212874324874748e-15,1.4752792232674657e-15,3.1950628228708508e-15,7.691629478625792e-15,0.993006077273718,0.712,CLASXS 364,158.59,57.841667,Q;Opt|QSO|X,2010A&A...518A..10V,ca,0.9979662,1.0,,,,,,,,,,,,,17.812,16.878,12.662
2CXO J103429.6+575217,158.6234322,57.8714038,AGN,7.209267483816592,2.021691755051701e-15,8.246954997529352e-16,9.643374629791473e-16,3.810724717783784e-15,0.81394999131994,1.0,CLASXS 372,158.623333,57.871389,A;AGN|X,2010A&A...518A..10V,c,0.99907166,1.0,,,,,,,,,,,,,17.145,16.447,
2CXO J103433.6+573231,158.640147,57.542013,LM-STAR,11.92694798878868,1.875410540559173e-14,4.319054528896749e-15,4.01482738684974e-15,2.7087987321338224e-14,0.9999867317162816,0.728,G15872305221983,158.6400919,57.5419948,dM4;*|NIR|Opt|X,LAMOST-DR8-M,gcat,0.99962723,1.0,15.963034,17.488022,14.757287,211.6316,0.044376,8.1e-05,1.006,1.031,126.434006,13.137,12.554,12.28,12.153,11.971,11.599
2CXO J103453.8+574321,158.7244864,57.7226559,LM-STAR,3.757575757575624,1.6559440982515065e-15,3.896667072227877e-16,9.981866857580184e-16,3.0437974912323127e-15,0.24355539587963,1.0,G15872280748313,158.724535,57.722579,G7;G8;G7;*|NIR|Opt|X,LAMOST-DR8-AFGK,gcat,0.99794406,1.0,12.96434,13.358006,12.410536,208.3542,0.001675,0.000101,16.0,1.042,312.196289,11.861,11.462,11.342,11.242,11.327,11.311
2CXO J103456.3+393941,158.7348286,39.6614452,AGN,3.515151515151332,7.935491003999857e-15,2.2373140655759443e-15,1.673947198155392e-14,2.691227705112972e-14,0.14213320082115,,SDSS J10349+3939,158.735,39.661389,A;*|AGN|G|Opt|Rad|Sy1|Sy2|SyG|X,2010A&A...518A..10V,gcat,0.9990352,1.0,19.548603,18.415407,17.128387,-0.3409,0.0025369999999999,0.005065,31.38,1.742,,15.768,15.048,14.536,13.844,13.002,9.391
2CXO J103456.8+573312,158.7369608,57.5533421,AGN,5.531737021118757,2.7816838865146216e-15,2.208743296823821e-15,2.5991877418262804e-15,7.589614925164722e-15,0.00872886700147,,CLASXS 444,158.737083,57.553333,A;AGN|Sy2|X,2010A&A...518A..10V,ca,0.9985285,1.0,,,,,,,,,,,,,16.772,16.424,12.26
2CXO J103508.4+575743,158.7852377,57.9622109,AGN,3.4705882352941413,2.0275765554790035e-16,6.030406249609979e-16,9.695492441262712e-15,1.050129072177161e-14,0.924131229162711,,CLASXS 466,158.785417,57.961944,A;AGN|X,2010A&A...518A..10V,ca,0.99778,1.0,,,,,,,,,,,,,14.809,13.259,10.336
2CXO J103547.9+574303,158.9495854,57.7177631,AGN,6.231163407475197,3.233356683970661e-15,2.2720027890869e-15,9.513631913604431e-15,1.501899138666199e-14,0.45861631871429,,CLASXS 514,158.949583,57.7175,Q;*|Opt|QSO|X,2010A&A...518A..10V,gca,0.99760765,1.0,20.82292,20.563757,20.130035,,0.0,0.002787,1.549,,,,,,17.028,16.283,12.423
2CXO J103623.0+622849,159.0961666,62.480418,AGN,10.023029353734392,4.1709210769436445e-14,3.9356792846657e-14,5.6769838658016805e-14,1.3783584227411028e-13,0.47943604502947,,SDSS J10363+6228,159.09625,62.480278,Q;*|Opt|QSO,2010A&A...518A..10V,gca,0.99731845,1.0,18.31159,18.333139,17.855167,0.5175,0.0003529999999999,0.000317,1.083,1.054,,,,,13.947,12.918,10.077
2CXO J103633.5+282821,159.1397165,28.4725672,AGN,6.553351519603657,1.5660390722404333e-14,1.73927146719472e-14,1.3116731436250933e-13,1.6422041975686088e-13,0.980398239896732,,FIRST J10365+2828,159.139583,28.4725,Q;*|NIR|Opt|Q?|QSO|Rad,2010A&A...518A..10V,gcat,0.998835,1.0,20.15519,20.947458,18.993963,1.329,0.000534,0.0011,0.7318,1.053,,16.994,16.428,15.252,14.015,12.617,9.377
2CXO J103715.3+465014,159.3140644,46.8373367,AGN,12.160890681442678,1.3007821967820002e-14,1.52624127335682e-14,5.30873876476152e-14,8.13576223490034e-14,0.67865368481916,,B3 1034+470,159.314167,46.837222,Q;*|Opt|Q?|QSO|Rad,2010A&A...518A..10V,gca,0.9996412,1.0,20.007524,20.227552,19.670834,1.3794,0.001019,0.0,0.0,0.974,,,,,16.85,16.039,12.152
2CXO J103922.6+643417,159.8444665,64.5715411,AGN,4.944444444444802,1.5577143586899196e-14,6.038915949094292e-15,1.0697803711917848e-14,3.2313863247911336e-14,0.02268823145826,,SDSS J10393+6434,159.844167,64.571389,Q;*|Opt|QSO|X,2010A&A...518A..10V,gca,0.9976451,1.0,19.398993,19.582897,19.08329,-0.2701,6.3e-05,0.000551,0.7674,1.048,,,,,16.548,15.361,11.918
2CXO J103924.7+051341,159.8531807,5.2280909,LM-STAR,6.5885185919196685,1.6219789171362487e-14,8.714000347993519e-15,5.837420916344041e-15,3.0771210435700046e-14,0.74505929515521,,AG+05 1548,159.8534167,5.2280278,F2;Fd_d|Binary;F5;F5;*|NIR|Opt,1958PMcCO..13b....V,gcat,0.9989835,1.0,10.572348,10.802318,10.191612,119.9777,0.0418329999999999,0.000168,32.27,1.414,335.23465,9.752,9.559,9.466,9.47,9.48,9.463
2CXO J103925.0+050547,159.8542679,5.096582,AGN,4.486486486486505,2.234807082143667e-15,4.876620331547295e-15,1.6755297973522127e-14,2.3866725387213088e-14,0.5824387341378,,SDSS J10394+0505,159.854167,5.096389,Q;*|Opt|QSO,2010A&A...518A..10V,gca,0.9994069,1.0,19.835262,20.150278,19.037403,1.5482,0.000762,0.0,0.0,0.939,,,,,15.081,14.016,11.303
2CXO J103934.1+395257,159.8922092,39.8827581,AGN,4.823529411764625,6.3722497947026036e-15,3.3702832094367346e-15,2.0520662029333314e-14,3.0263195033472657e-14,0.8959657739587,0.98,HS 1036+4008,159.892083,39.882778,Q;*|NIR|Opt|QSO|X,2010A&A...518A..10V,gcat,0.9993707,1.0,17.431227,17.618242,17.027508,-0.5713,8.7e-05,0.000243,1.296,1.119,,16.212,15.947,15.253,14.443,13.442,10.087
2CXO J104023.3-595039,160.0974341,-59.8442451,HM-STAR,2.43243243243242,3.1379577856464413e-16,2.805210022596685e-16,7.50353492344389e-16,1.3446702731687018e-15,0.20481361945955,0.762,[PTB2011] OBc 3,160.0975,-59.8441667,O6/7V;*,2016AJ....152..190A,gcat,0.9896824,1.0,12.158218,12.59494,11.512102,13.2714,0.006151,7.8e-05,6.777,0.988,5471.07324,10.587,10.307,10.129,10.086,10.123,8.591
2CXO J104043.6+593409,160.181803,59.5691939,AGN,2.054054054054171,7.978845608028655e-18,6.6849894467830385e-15,4.581328289052221e-14,5.250625118291328e-14,0.19823824731758,,2MASS J10407+5934,160.182083,59.569167,A;*|AGN|G|IR|NIR|Opt|Q?|QSO|Rad|Sy2,2010A&A...518A..10V,gcat,0.9995266,1.0,19.489801,19.416729,17.102282,-1.1588,0.001316,0.003213,19.95,1.414,,14.836,13.455,11.816,9.812,8.729,6.423
2CXO J104044.6+395649,160.1859455,39.9470067,LM-STAR,12.973278565885296,2.4738262151425998e-14,5.32662272923572e-15,6.0823582683755e-15,3.6147243149037226e-14,0.74140985647451,,G16414558350516,160.185836,39.947013,dM4;*|NIR,LAMOST-DR8-M,gcat,0.9946381,1.0,15.328735,16.889471,14.12411,293.2649,0.04192,0.0,0.0,0.98,89.4677277,12.466,11.838,11.626,11.437,11.273,11.024
2CXO J104046.0+395925,160.1919118,39.9904088,LM-STAR,2.105263157894712,7.553555956012921e-16,7.978845608028655e-18,7.978845608028655e-18,7.713132868173495e-16,0.3820041394675,,,160.19184111,39.99038694,Md_b;*|NIR,2020AJ....160..120J,gcat,0.9992505,1.0,14.969435,15.847841,14.043675,120.3957,0.012891,6e-05,0.8835,1.067,268.630798,12.893,12.209,12.054,11.979,11.974,11.639
2CXO J104107.3-594001,160.2807299,-59.6671302,YSO,10.77665103235733,3.008429358035758e-16,3.270760311600424e-15,2.5174854547679452e-14,2.874645779508345e-14,0.54521777141546,1.0,,160.2805417,-59.6671111,II;NIR|X|Y*O,2011ApJS..194...14P,cat,0.99795455,1.0,,,,,,,,,,15.742,13.59,12.593,10.536,9.514,7.316
2CXO J104127.7+000305,160.3656094,0.051487,AGN,6.924549029112114,9.22581121114108e-15,8.759296175233582e-15,3.1202918161208504e-14,4.9188025547583164e-14,0.35844878087376,,2QZ J104127+0003,160.365417,0.051389,Q;*|G|Opt|QSO,2010A&A...518A..10V,gca,0.99840796,1.0,19.912382,20.126852,19.355648,2.9888,0.00041,0.0,0.0,0.999,,,,,16.129,15.007,11.734
2CXO J104130.1+000118,160.3756716,0.0217801,AGN,6.2603388079882905,9.76421251626086e-15,8.708687990016119e-15,2.03839238880498e-14,3.8856824394326785e-14,0.6740876515147101,,SDSS J10415+0001,160.375833,0.021667,Q;*|G|NIR|Opt|QSO,2010A&A...518A..10V,gcat,0.9989242,1.0,17.844301,18.088486,17.390287,-3.0417,0.000276,0.000167,0.2678,1.016,,16.708,16.126,14.941,14.586,13.475,10.051
2CXO J104133.4-000236,160.3892524,-0.0435114,AGN,9.656449224181928,1.771054015347e-14,2.110739800184821e-14,8.642257383326972e-14,1.252405119885879e-13,0.31736047161088,,SDSS J10415-0002,160.389167,-0.043611,A;*|AGN|G|NIR|Opt|QSO|Sy1|X,2010A&A...518A..10V,gcat,0.99865854,1.0,19.333544,19.125263,17.858868,-0.3295,0.000618,0.00129,2.061,1.194,,16.362,15.808,14.857,14.233,13.387,10.579
2CXO J104213.3-590946,160.5555726,-59.162887,HM-STAR,3.611111111111075,2.7617330173048416e-15,1.6943757167240665e-15,1.2749872082165314e-15,5.731095942245439e-15,0.25547218156963,0.909,CD-58 3503,160.5555417,-59.163,OB;OB;B0/3;B1V;B1V;B0/1III/V;*|NIR|SB*|X,1953BOTT....1h..19M,gcat,0.99097806,1.0,9.502964,9.500651,9.449766,20.6286,0.008039,0.0001799999999999,31.87,0.877,2300.17554,9.421,9.512,9.497,9.557,9.656,9.308
2CXO J104220.8-590908,160.5867694,-59.152431,LM-STAR,20.95323518613732,5.2884247474065743e-14,1.1955209212623657e-14,7.14972649960827e-15,7.198918318629766e-14,0.48850715609366,0.794,[PTB2011] OBc 94,160.5869167,-59.1524167,F;*|X,2016AJ....152..190A,gcat,0.9950673,1.0,11.680356,11.993765,11.191946,123.3095,0.017695,0.000219,59.68,1.518,366.496277,10.617,10.302,10.237,10.049,10.088,7.086
2CXO J104245.4-592513,160.6893242,-59.4205247,YSO,3.777777777777916,2.1678418953783862e-16,3.5166605831666763e-16,4.472172678760291e-15,5.040622926614797e-15,0.29548899991223,0.988,,160.6890833,-59.4204722,III;*|NIR|Y*O,2011ApJS..194...14P,gt,0.9968509,1.0,20.168749,20.839272,18.54298,0.795,0.007488,0.002817,4.34,1.151,3387.00171,15.356,13.978,13.176,,,
2CXO J104248.1-592539,160.7005001,-59.4276489,YSO,9.627399595426825,2.760791320107521e-16,8.959609850175982e-16,1.4973616558263977e-15,2.669401772854748e-15,0.0293274197072099,1.0,,160.700375,-59.4276111,0/I;NIR|X|Y*O,2011ApJS..194...14P,t,0.99669534,1.0,,,,,,,,,,14.822,14.13,13.232,,,
2CXO J104250.5-592544,160.7104957,-59.4289413,YSO,3.5757575757575126,2.3470557315803323e-16,4.080399583276033e-16,4.225875779796491e-15,4.8686213112821265e-15,0.916114876411352,0.118,,160.7102917,-59.4288333,II;NIR|Y*O,2011ApJS..194...14P,at,0.9943296,1.0,,,,,,,,,,15.632,13.458,11.841,9.764,8.816,6.548
2CXO J104251.3+591159,160.7140352,59.1998579,AGN,8.14805083680111,3.7401256723255204e-15,2.2130221129938003e-15,9.145472851693596e-15,1.5098620637012914e-14,0.77737858279369,,CLANS J10428+5912,160.714167,59.2,A;AGN|Opt|QSO|X,2010A&A...518A..10V,ca,0.99857193,1.0,,,,,,,,,,,,,16.238,15.679,11.917
2CXO J104301.2-592334,160.7550961,-59.3928843,YSO,3.515151515151332,8.578921998584324e-16,7.234360233759155e-16,1.269018296855749e-15,2.850346520090097e-15,0.933957590582291,0.116,,160.7550833,-59.3929167,II;*|NIR|Y*O,2011ApJS..194...14P,gct,0.99557894,1.0,16.537537,17.291401,15.693503,8.3812,0.006827,3.5000000000000004e-05,0.07204,1.067,2615.46216,14.33,13.628,13.155,12.291,12.007,
2CXO J104306.3-601712,160.7765841,-60.2868511,YSO,3.5897435897435903,3.8628271752352397e-16,4.776352964181345e-16,2.7854814954390064e-15,3.649399509380665e-15,0.942972576462295,0.532,,160.7765,-60.2869444,II;*|NIR|Y*O,2011ApJS..194...14P,gat,0.98864305,1.0,14.158526,14.97402,13.245868,9.3612,0.00656,0.0,0.0,0.996,5896.80908,11.818,11.251,10.823,10.112,9.789,8.504
2CXO J104310.2+585916,160.792896,58.9878293,AGN,9.11899636762333,1.361335448126111e-15,3.65595535990148e-15,2.22109962738278e-14,2.7228287081855392e-14,0.88850156115641,,CLANS J10431+5859,160.792917,58.987778,A;AGN|IR|X,2010A&A...518A..10V,ca,0.9971796,1.0,,,,,,,,,,,,,17.603,16.48,12.218
2CXO J104321.0+590154,160.8377426,59.0318499,AGN,9.868901893160515,4.9503550681218345e-15,3.855513646475783e-15,1.7925317114527113e-14,2.6731185829124733e-14,0.67885048880031,0.986,CLANS J10433+5901,160.837917,59.031944,A;AGN|X,2010A&A...518A..10V,c,0.99658775,1.0,,,,,,,,,,,,,17.153,16.361,
2CXO J104321.3+590943,160.8389349,59.1619605,AGN,32.43375389838001,3.9997441559625455e-14,3.3595646316701783e-14,1.2910456776136797e-13,2.026976556376952e-13,0.0952667075795099,,CLANS J10433+5909,160.839167,59.161944,A;*|AGN|IR|Opt|QSO|X,2010A&A...518A..10V,gca,0.99860275,1.0,20.359924,20.555523,19.324699,1.1479,0.001778,0.002376,3.429,1.126,,,,,15.526,14.56,11.549
2CXO J104322.7+585955,160.8447478,58.9987678,AGN,6.570214404134071,3.791565538147087e-15,2.2999849716059814e-15,2.9433031258329146e-15,9.034853635585983e-15,0.77333869797395,,CLANS J10433+5859,160.845,58.998889,Q;AGN|QSO|X,2010A&A...518A..10V,ca,0.9974789,1.0,,,,,,,,,,,,,18.182,17.914,12.239
2CXO J104323.9-592415,160.8498441,-59.4042549,YSO,4.162162162162232,5.56197499201938e-16,1.207209769447591e-15,1.873116841398092e-15,3.6365241100476206e-15,0.86275635243942,0.772,,160.8499583,-59.4041111,II;*|NIR|Y*O,2011ApJS..194...14P,gct,0.9909819,1.0,17.123831,17.808357,15.912678,2.4286,0.008619,0.001769,94.36,2.997,2625.64844,14.209,13.435,13.113,12.592,12.201,
2CXO J104325.5-591906,160.85665,-59.3185486,YSO,4.166666666666709,1.9136622134828454e-15,9.292341637714901e-16,6.225881840222935e-16,3.465484561276629e-15,0.80824013331291,0.987,,160.8567083,-59.3184722,II;*|NIR|Y*O,2011ApJS..194...14P,gt,0.9871471,1.0,16.863289,17.841707,15.822488,5.0378,0.0069349999999999,0.000429,8.01,1.248,2980.74194,14.317,13.502,13.122,,,
2CXO J104328.5-601853,160.8689498,-60.3147594,LM-STAR,4.114285714285862,3.7434374703769095e-15,4.133401426585923e-16,1.3763058423468153e-15,5.533083455382317e-15,0.9981570960633888,0.368,HD 93057,160.869,-60.3147222,F0III;*|NIR,1975MSS...C01....0H,gcat,0.98476136,1.0,8.127004,8.33511,7.762227,348.0835,0.04689,0.000147,15.13,0.971,153.847855,7.365,7.223,7.125,6.821,7.126,7.209
2CXO J104333.0+585052,160.8877248,58.8479149,AGN,5.515151515151313,2.0377867421217003e-15,1.0261279294633718e-15,5.5323317340999004e-15,8.596246405684972e-15,0.35675012138282,,CLANS J10435+5850,160.887917,58.848056,A;AGN|X,2010A&A...518A..10V,ca,0.9953839,1.0,,,,,,,,,,,,,17.516,16.532,12.071
2CXO J104339.3+590202,160.913943,59.0339562,AGN,8.284705645920237,1.3669654976062614e-16,1.6175135512350397e-15,2.5383144193655782e-14,2.713735429465145e-14,0.85408662621008,0.747,CLANS J10436+5902,160.914167,59.033889,A;AGN|X,2010A&A...518A..10V,ca,0.99852055,1.0,,,,,,,,,,,,,16.299,16.038,12.5
2CXO J104341.4+591755,160.9228062,59.298803,AGN,8.42991232895335,2.942636341798e-15,4.052790084523221e-15,1.0158953212865479e-14,1.7154379639186702e-14,0.9990866963832752,,CLANS J10436+5917,160.923333,59.298889,Q;AGN|Opt|QSO|X,2010A&A...518A..10V,c,0.9981397,1.0,,,,,,,,,,,,,17.418,16.056,
2CXO J104348.3-590605,160.9514546,-59.1014028,LM-STAR,3.812500000000105,2.7257980391710928e-15,5.4161071867373895e-16,1.5937643468794624e-15,4.861173104724295e-15,0.81828711107281,0.622,HD 93114,160.9516667,-59.1015278,A7II/III;A3;*|NIR|UV,1975MSS...C01....0H,gcat,0.9837565,1.0,8.53037,8.621679,8.342613,187.8947,0.027048,0.000126,11.75,0.877,306.863434,8.144,8.082,8.086,7.81,7.913,8.367
2CXO J104351.2+585544,160.963474,58.9289682,AGN,5.857142857142678,1.8025302037137e-15,1.5897376471498e-15,4.8640472731527e-15,8.2563151240162e-15,0.84245579744752,,CLANS J10438+5855,160.96375,58.928889,A;AGN|G|Rad|X,2010A&A...518A..10V,c,0.9981636,1.0,,,,,,,,,,,,,16.072,16.026,
